id,name,code,period,department,employee,last_update,ehd_update,filename
276362,21360000100260200001 Пропущено сточных вод канализацией от населения,21360000100260200001,2015 - 2018,"Управление статистики строительства, инвестиций и жилищно-коммунального хозяйства",Казакова А.В.,2019-05-17T03:31:03+00:00,2019-05-13T15:35:49+00:00,21360000100260200001_Пропущено_сточных_вод_канализацией_от_населения.csv
276364,21360000100270200001 Пропущено сточных вод от бюджетнофинансируемых организаций,21360000100270200001,2015 - 2018,"Управление статистики строительства, инвестиций и жилищно-коммунального хозяйства",Казакова А.В.,2019-06-03T17:48:12+00:00,2019-05-26T17:22:44+00:00,21360000100270200001_Пропущено_сточных_вод_от_бюджетнофинансируемых_организаций.csv
276366,21360000100280200001 Пропущено сточных вод от промышленных предприятий,21360000100280200001,2015 - 2018,"Управление статистики строительства, инвестиций и жилищно-коммунального хозяйства",Казакова А.В.,2019-05-11T02:28:33+00:00,2019-05-08T20:30:24+00:00,21360000100280200001_Пропущено_сточных_вод_от_промышленных_предприятий.csv
276346,21360000100290200001 Пропущено воды через очистные сооружения нормативно очищенная,21360000100290200001,2015 - 2018,"Управление статистики строительства, инвестиций и жилищно-коммунального хозяйства",Казакова А.В.,2019-05-17T03:31:03+00:00,2019-05-13T15:24:42+00:00,21360000100290200001_Пропущено_воды_через_очистные_сооружения_нормативно_очищенная.csv
276368,21360000100320200001 Пропущено сточных вод канализацией от прочих организаций,21360000100320200001,2015 - 2018,"Управление статистики строительства, инвестиций и жилищно-коммунального хозяйства",Казакова А.В.,2019-06-03T17:48:12+00:00,2019-05-27T04:02:39+00:00,21360000100320200001_Пропущено_сточных_вод_канализацией_от_прочих_организаций.csv
279152,21360000100350200001 Общая площадь капитально отремонтированных жилых помещений,21360000100350200001,2008 - 2018,,,2019-03-15T22:22:37+00:00,2019-03-14T20:44:42+00:00,21360000100350200001_Общая_площадь_капитально_отремонтированных_жилых_помещений.csv
279174,21360000100390200001 Расход электроэнергии на весь объем произведенных ресурсов,21360000100390200001,2008 - 2018,,,2020-09-26T04:30:01+00:00,2020-09-24T09:30:10+00:00,21360000100390200001_Расход_электроэнергии_на_весь_объем_произведенных_ресурсов.csv
279270,21360000100390200002 Расход электроэнергии на весь объем произведенных ресурсов  (1-канализация),21360000100390200002,2008 - 2018,,,2020-09-26T04:34:55+00:00,2020-09-24T09:18:24+00:00,21360000100390200002_Расход_электроэнергии_на_весь_объем_произведенных_ресурсов__(1-канализация).csv
278050,21360000100490200001 Отпущено горячей воды,21360000100490200001,2017 - 2018,,,2019-09-20T04:00:15+00:00,2019-09-19T23:00:22+00:00,21360000100490200001_Отпущено_горячей_воды.csv
278038,"21360000100510200001 Отпущено холодной воды населению, проживающему в многоквартирных жилых домах",21360000100510200001,2017 - 2018,,,2019-09-20T04:00:15+00:00,2019-09-20T00:14:11+00:00,"21360000100510200001_Отпущено_холодной_воды_населению,_проживающему_в_многоквартирных_жилых_домах.csv"
278046,"21360000100510200002 Отпущено горячей воды населению, проживающему в многоквартирных жилых домах",21360000100510200002,2017 - 2018,,,2019-09-20T04:00:15+00:00,2019-09-19T22:53:16+00:00,"21360000100510200002_Отпущено_горячей_воды_населению,_проживающему_в_многоквартирных_жилых_домах.csv"
278048,"21360000100510200003 Отпущено электрической энергии населению, проживающему в многоквартирных жилых домах",21360000100510200003,2017 - 2018,,,2019-09-20T04:00:15+00:00,2019-09-20T00:28:48+00:00,"21360000100510200003_Отпущено_электрической_энергии_населению,_проживающему_в_многоквартирных_жилых_.csv"
273698,21360000200010200001 Начислено (предъявлено)  жилищно-коммунальных платежей населению,21360000200010200001,2006 - 2018,,,2019-09-20T10:10:07+00:00,2019-09-20T00:28:48+00:00,21360000200010200001_Начислено_(предъявлено)__жилищно-коммунальных_платежей_населению.csv
273700,21360000200020200001 Фактически оплачено населением жилищно-коммунальных услуг,21360000200020200001,2006 - 2018,,,2019-09-20T10:28:52+00:00,2019-09-19T22:32:14+00:00,21360000200020200001_Фактически_оплачено_населением_жилищно-коммунальных_услуг.csv
279360,"21360000300160200001 Доля сточных вод, очищенных до нормативных значений, в общем объеме сточных вод, пропущенных через очистные сооружения",21360000300160200001,2013 - 2019,,,2021-02-15T11:43:19+00:00,2021-02-09T23:02:49+00:00,"21360000300160200001_Доля_сточных_вод,_очищенных_до_нормативных_значений,_в_общем_объеме_сточных_вод.csv"
277322,21360000300180200001 Использование мощности очистных сооружений канализации,21360000300180200001,2015 - 2018,,,2019-08-05T02:30:43+00:00,2019-08-02T09:39:16+00:00,21360000300180200001_Использование_мощности_очистных_сооружений_канализации.csv
277158,21360000300230200001 Средний размер одной квартиры,21360000300230200001,2016 - 2017,,,2019-03-23T15:13:24+00:00,2019-03-04T11:57:57+00:00,21360000300230200001_Средний_размер_одной_квартиры.csv
278036,21373000200010200001 Объем платных услуг населению с 2017 г.,21373000200010200001,2017 - 2020,,,2022-03-07T09:43:51+00:00,2022-03-03T05:43:10+00:00,21373000200010200001_Объем_платных_услуг_населению_с_2017_г_.csv
279138,21373000200010200002 Объем платных услуг населению,21373000200010200002,1993 - 2016,,,2021-10-15T22:31:09+00:00,2019-05-11T21:27:18+00:00,21373000200010200002_Объем_платных_услуг_населению.csv
276924,21373000200010200003 Объем платных услуг населению (оперативные данные) с 2017 года,21373000200010200003,2017 - 2022,,,2022-04-03T10:28:27+00:00,2022-03-31T05:18:38+00:00,21373000200010200003_Объем_платных_услуг_населению_(оперативные_данные)_с_2017_года.csv
277310,21373000200010200004 Объем платных услуг населению (оперативные данные) по 2016 г.,21373000200010200004,2010 - 2017,,,2021-10-15T22:31:09+00:00,2019-10-24T09:44:26+00:00,21373000200010200004_Объем_платных_услуг_населению_(оперативные_данные)_по_2016_г_.csv
278034,21373000200030200001 Объем бытовых услуг населению с 2017 г,21373000200030200001,2017 - 2020,,,2022-03-06T19:23:56+00:00,2022-03-03T05:39:14+00:00,21373000200030200001_Объем_бытовых_услуг_населению_с_2017_г.csv
279140,21373000200030200002 Объем бытовых услуг  населению,21373000200030200002,1993 - 2016,,,2019-10-31T04:58:46+00:00,2019-05-05T10:36:41+00:00,21373000200030200002_Объем_бытовых_услуг__населению.csv
276926,21373000200030200003 Объем бытовых услуг населению населению (оперативные данные) с 2017 года,21373000200030200003,2017 - 2022,,,2022-04-02T11:07:22+00:00,2022-03-31T05:16:55+00:00,21373000200030200003_Объем_бытовых_услуг_населению_населению_(оперативные_данные)_с_2017_года.csv
274544,21373000200040200001 Объем бытовых услуг населению в расчете на душу населения (до 1998 года в тыс.рублей),21373000200040200001,1993 - 2016,Управление статистики торговли и услуг,Глотко О.Л.,2018-12-02T12:43:18+00:00,2018-01-25T09:26:46+00:00,21373000200040200001_Объем_бытовых_услуг_населению_в_расчете_на_душу_населения_(до_1998_года_в_тыс_р.csv
274548,21373000200040200002 Объем бытовых услуг населению в расчете на душу населения с 2017 г.,21373000200040200002,2017 - 2020,Управление статистики торговли и услуг,Глотко О.Л.,2022-03-04T23:49:07+00:00,2022-03-03T05:39:14+00:00,21373000200040200002_Объем_бытовых_услуг_населению_в_расчете_на_душу_населения_с_2017_г_.csv
274546,21373000200050200001 Объем платных услуг населению в расчете на душу населения (до 1998 года в тыс.рублей),21373000200050200001,1990 - 2016,Управление статистики торговли и услуг,Глотко О.Л.,2021-10-09T06:55:49+00:00,2018-01-30T07:41:15+00:00,21373000200050200001_Объем_платных_услуг_населению_в_расчете_на_душу_населения_(до_1998_года_в_тыс_р.csv
274550,21373000200050200002 Объем платных услуг населению в расчете на душу населения с 2017 г.,21373000200050200002,2017 - 2020,Управление статистики торговли и услуг,Глотко О.Л.,2022-03-04T23:49:07+00:00,2022-03-03T05:39:14+00:00,21373000200050200002_Объем_платных_услуг_населению_в_расчете_на_душу_населения_с_2017_г_.csv
278032,"21373000300070200001 Индекс физического объема платных услуг населению (в сопоставимых ценах, в % к предыдущему году) с 2017 г.",21373000300070200001,2017 - 2020,Управление статистики торговли и услуг,Глотко О.Л.,2022-03-04T23:49:07+00:00,2022-03-03T05:43:10+00:00,"21373000300070200001_Индекс_физического_объема_платных_услуг_населению_(в_сопоставимых_ценах,_в_%_к_.csv"
277132,"21373000300070200004 Индекс физического объема платных услуг населению (в сопоставимых ценах, в % к предыдущему году)",21373000300070200004,1995 - 2017,Управление статистики торговли и услуг,Глотко О.Л.,2021-10-09T06:55:49+00:00,2018-04-18T12:40:40+00:00,"21373000300070200004_Индекс_физического_объема_платных_услуг_населению_(в_сопоставимых_ценах,_в_%_к_.csv"
278030,"21373000300080200001 Индекс физического объема бытовых услуг населению (в сопоставимых ценах, в % к предыдущему году) с 2017 г.",21373000300080200001,2017 - 2020,,,2022-03-04T23:49:07+00:00,2022-03-03T05:43:10+00:00,"21373000300080200001_Индекс_физического_объема_бытовых_услуг_населению_(в_сопоставимых_ценах,_в_%_к_.csv"
279142,21373000300080200002 Индексы физического объема бытовых услуг населению в сопоставимых ценах (в % к предыдущему году),21373000300080200002,1995 - 2016,,,2019-10-07T17:28:18+00:00,2019-05-04T22:59:59+00:00,21373000300080200002_Индексы_физического_объема_бытовых_услуг_населению_в_сопоставимых_ценах_(в_%_к_.csv
276928,21373000300080200003 Индекс физического объема бытовых услуг населению в сопоставимых ценах в % к прошлому году (оперативные данные) -с 2017 года,21373000300080200003,2017 - 2022,,,2022-04-03T18:23:02+00:00,2022-03-31T05:18:38+00:00,21373000300080200003_Индекс_физического_объема_бытовых_услуг_населению_в_сопоставимых_ценах_в_%_к_пр.csv
276418,"21410000100070200001 Количество экспортируемого бункерного топлива, горючего, продовольствия и материалов",21410000100070200001,1997 - 2020,Управление статистики торговли и услуг,Волкова М.В.,2021-02-20T20:17:41+00:00,2021-02-19T22:41:05+00:00,"21410000100070200001_Количество_экспортируемого_бункерного_топлива,_горючего,_продовольствия_и_матер.csv"
276836,21410000100080200001 Экспорт продовольственных товаров и сельхозсырья (в том числе в страны дальнего зарубежья и страны СНГ),21410000100080200001,2013 - 2021,Управление статистики торговли и услуг,Ермаков А.Д.,2022-03-05T17:07:04+00:00,2022-03-03T05:34:46+00:00,21410000100080200001_Экспорт_продовольственных_товаров_и_сельхозсырья_(в_том_числе_в_страны_дальнего.csv
279192,21410000100100200001 Вывезено  сельскохозяйственных продуктов сельскохозяйственными организациями за пределы субъектов Российской Федерации (включая экспорт),21410000100100200001,2005 - 2021,Управление статистики сельского хозяйства и окружающей природной среды,Грачева М.М.,2022-03-21T20:07:37+00:00,2022-03-19T06:10:58+00:00,21410000100100200001_Вывезено__сельскохозяйственных_продуктов_сельскохозяйственными_организациями_за.csv
276770,"21410000100140200001 Количество экспортируемых рыбы, рыбопродуктов и морепродуктов вне зоны действия таможенного контроля Российской Федерации",21410000100140200001,2009 - 2017,Управление статистики торговли и услуг,Волкова М.В.,2019-06-03T18:34:18+00:00,2019-05-31T14:04:01+00:00,"21410000100140200001_Количество_экспортируемых_рыбы,_рыбопродуктов_и_морепродуктов_вне_зоны_действия.csv"
276740,"21410000200080200001 Стоимость экспортируемого  бункерного топлива, горючего, продовольствия и материалов",21410000200080200001,1996 - 2020,Управление статистики торговли и услуг,Волкова М.В.,2021-02-20T20:17:41+00:00,2021-02-19T22:39:30+00:00,
275128,21410000200090200001 Экспорт (по данным таможенной статистики),21410000200090200001,1994 - 2021,Управление статистики торговли и услуг,Ермаков А.Д.,2022-03-05T02:47:09+00:00,2022-03-03T11:45:34+00:00,21410000200090200001_Экспорт_(по_данным_таможенной_статистики).csv
277340,21410000200140200001 Экспорт товаров Российской Федерации (по данным таможенной статистики),21410000200140200001,1992 - 2021,Управление статистики торговли и услуг,Ермаков А.Д.,2022-03-04T23:04:32+00:00,2022-03-02T07:11:14+00:00,
276768,"21410000200200200001 Стоимость экспортируемых рыбы, рыбопродуктов и морепродуктов  вне зоны действия таможенного контроля Российской Федерации",21410000200200200001,2009 - 2017,Управление статистики торговли и услуг,Волкова М.В.,2019-10-31T04:58:46+00:00,2019-05-31T16:06:25+00:00,"21410000200200200001_Стоимость_экспортируемых_рыбы,_рыбопродуктов_и_морепродуктов__вне_зоны_действия.csv"
276832,21410000200240200001 Экспорт продовольственных товаров и сельхозсырья (кроме текстильного),21410000200240200001,2013 - 2021,Управление статистики торговли и услуг,Ермаков А.Д.,2022-03-05T17:07:04+00:00,2022-03-03T05:39:14+00:00,21410000200240200001_Экспорт_продовольственных_товаров_и_сельхозсырья_(кроме_текстильного).csv
276834,21410000200240200002 Экспорт   продовольственных товаров и сельхозсырья (в том числе в страны дальнего зарубежья и страны СНГ),21410000200240200002,2013 - 2021,Управление статистики торговли и услуг,Ермаков А.Д.,2022-03-05T17:07:04+00:00,2022-03-03T05:34:46+00:00,21410000200240200002_Экспорт___продовольственных_товаров_и_сельхозсырья_(в_том_числе_в_страны_дальне.csv
274200,21410000300070200001 Средние фактические экспортные цены на основные товары,21410000300070200001,2012 - 2021,,,2022-03-05T09:16:39+00:00,2022-03-03T05:43:10+00:00,21410000300070200001_Средние_фактические_экспортные_цены_на_основные_товары.csv
274202,21410000300080200001 'Средние фактические импортные цены на основные товары,21410000300080200001,2012 - 2021,,,2022-03-05T09:16:39+00:00,2022-03-03T11:48:46+00:00,21410000300080200001_'Средние_фактические_импортные_цены_на_основные_товары.csv
274204,21410000300090200001 Изменение средних фактических экспортных цен Российской Федерации на пшеницу и меслин,21410000300090200001,2013 - 2021,,,2022-03-05T09:16:39+00:00,2022-03-03T05:39:14+00:00,21410000300090200001_Изменение_средних_фактических_экспортных_цен_Российской_Федерации_на_пшеницу_и_.csv
275132,21410000300120200001 Доля  высокотехнологичных товаров в общем объеме экспорта,21410000300120200001,2013 - 2021,Управление статистики торговли и услуг,Михеев Р.С.,2021-06-02T05:00:01+00:00,2021-06-01T05:07:22+00:00,21410000300120200001_Доля__высокотехнологичных_товаров_в_общем_объеме_экспорта.csv
276742,"21420000100060200001 Количество импортируемых  бункерного топлива, горючего, продовольствия и материалов",21420000100060200001,1996 - 2020,Управление статистики торговли и услуг,Волкова М.В.,2021-02-20T20:17:41+00:00,2021-02-19T22:39:30+00:00,
275534,21420000100070200001 Количество импортируемых товаров (по данным таможенной статистики),21420000100070200001,1994 - 2021,,,2022-03-05T05:23:21+00:00,2022-03-03T05:34:46+00:00,
276830,21420000100070200002 Импорт продовольственных  товаров и сельхозсырья (в том числе в страны дальнего зарубежья и страны СНГ),21420000100070200002,2013 - 2021,Управление статистики торговли и услуг,Ермаков А.Д.,2022-03-05T13:44:42+00:00,2022-03-03T05:39:14+00:00,21420000100070200002_Импорт_продовольственных__товаров_и_сельхозсырья_(в_том_числе_в_страны_дальнего.csv
276772,21420000100140200001 Ввезено  сельскохозяйственных продуктов на территорию субъекта Российской Федерации от сельскохозяйственных организациий других субъектов Российской Федерации,21420000100140200001,2005 - 2021,Управление статистики сельского хозяйства и окружающей природной среды,Грачева М.М.,2022-03-21T17:58:26+00:00,2022-03-19T06:10:58+00:00,21420000100140200001_Ввезено__сельскохозяйственных_продуктов_на_территорию_субъекта_Российской_Федер.csv
275960,"21420000200070200001 Стоимость импортируемого бункерного топлива, горючего, продовольствия и материалов",21420000200070200001,1996 - 2020,Управление статистики торговли и услуг,Волкова М.В.,2021-02-20T08:54:52+00:00,2021-02-19T22:39:30+00:00,
275130,21420000200090200001 Импорт (по данным таможенной статистики),21420000200090200001,1994 - 2021,Управление статистики торговли и услуг,Ермаков А.Д.,2022-03-05T02:47:09+00:00,2022-03-03T05:43:10+00:00,21420000200090200001_Импорт_(по_данным_таможенной_статистики).csv
276826,21420000200130200003 Импорт продовольственных товаров и сельхозсырья (кроме текстильного),21420000200130200003,2013 - 2021,Управление статистики торговли и услуг,Ермаков А.Д.,2022-03-05T13:44:42+00:00,2022-03-03T05:39:14+00:00,21420000200130200003_Импорт_продовольственных_товаров_и_сельхозсырья_(кроме_текстильного).csv
276828,21420000200130200004 Импорт продовольственных товаров и сельхозсырья (в том числе в страны дальнего зарубежья и страны СНГ),21420000200130200004,2013 - 2021,Управление статистики торговли и услуг,Ермаков А.Д.,2022-03-05T13:44:42+00:00,2022-03-03T05:34:46+00:00,21420000200130200004_Импорт_продовольственных_товаров_и_сельхозсырья_(в_том_числе_в_страны_дальнего_.csv
275134,21420000300060200001 Доля  высокотехнологичных товаров в общем объеме импорта,21420000300060200001,2013 - 2021,Управление статистики торговли и услуг,Михеев Р.С.,2021-06-02T05:00:01+00:00,2021-06-01T05:05:10+00:00,21420000300060200001_Доля__высокотехнологичных_товаров_в_общем_объеме_импорта.csv
294348,"21510000200010200003 Затраты на производство и реализацию продукции (товаров, работ, услуг) (годовая, по 2016 год)",21510000200010200003,2016 - 2016,Управление статистики предприятий,Остапенко Екатерина Викторовна,2019-10-12T22:58:09+00:00,2018-02-02T20:18:23+00:00,"2016_г_,_21510000200010200003_Затраты_на_производство_и_реализацию_продукции_(товаров,_работ,_услуг).csv"
294356,"21510000200010200017 Расходы на импортные сырье, материалы, покупные изделия (годовая, с 2017 год)",21510000200010200017,2017 - 2019,,,2020-11-24T06:30:16+00:00,2021-09-21T14:33:04+00:00,
294370,"21510000200010200024 Расходы на энергию (годовая, по 2016 год)",21510000200010200024,2005 - 2015,,,2021-11-18T12:46:48+00:00,2019-05-11T21:41:19+00:00,"21510000200010200024_Расходы_на_энергию_(годовая,_по_2016_год).csv"
294374,"21510000200010200026 Расходы на электрическую энергию (годовая, по 2016 год)",21510000200010200026,2005 - 2015,,,2020-11-24T06:30:16+00:00,2019-05-05T10:41:20+00:00,"21510000200010200026_Расходы_на_электрическую_энергию_(годовая,_по_2016_год).csv"
294380,"21510000200010200030 Расходы на  тепловую энергию  (годовая, по 2016 год)",21510000200010200030,2005 - 2015,,,2020-11-24T06:30:16+00:00,2019-05-11T20:31:40+00:00,"21510000200010200030_Расходы_на__тепловую_энергию__(годовая,_по_2016_год).csv"
294384,"21510000200010200032 Расходы на воду (годовая, по 2016 год)",21510000200010200032,2005 - 2015,,,2021-11-18T12:46:48+00:00,2019-05-19T13:51:50+00:00,"21510000200010200032_Расходы_на_воду_(годовая,_по_2016_год).csv"
294434,"21510000200010200059 Суточные и подъемные (годовая, с  2017 года)",21510000200010200059,2017 - 2019,,,2021-02-26T04:32:51+00:00,2021-09-21T14:20:47+00:00,
294442,"21510000200010200064 Земельный налог (годовая, по 2016 год)",21510000200010200064,2005 - 2015,,,2020-11-29T12:46:26+00:00,2019-05-19T13:07:30+00:00,"21510000200010200064_Земельный_налог_(годовая,_по_2016_год).csv"
294444,"21510000200010200065 Земельный налог (годовая, с 2017 года)",21510000200010200065,2017 - 2019,,,2020-12-26T11:00:34+00:00,2021-09-21T12:50:25+00:00,
294448,"21510000200010200067 Водный налог (годовая, с 2017 года)",21510000200010200067,2017 - 2019,,,2020-12-26T11:00:34+00:00,2021-09-21T11:33:41+00:00,
276130,21510000200150200001 Коммерческие и управленческие расходы по 2016 г.,21510000200150200001,2005 - 2017,Управление статистики цен и финансов,Пустовалова Г.В.,2019-05-06T16:22:54+00:00,2019-05-05T06:57:29+00:00,21510000200150200001_Коммерческие_и_управленческие_расходы_по_2016_г_.csv
273694,"21510000200210200001 Общая сумма расходов  организаций, оказывающих жилищно-коммунальные услуги",21510000200210200001,2006 - 2018,,,2019-09-20T10:10:07+00:00,2019-09-20T00:24:18+00:00,"21510000200210200001_Общая_сумма_расходов__организаций,_оказывающих_жилищно-коммунальные_услуги.csv"
279420,"21510000200280200001 Затраты санаторно-курортных организаций, связанные с производством и реализацией продукции (работ, услуг, товаров)",21510000200280200001,2003 - 2019,,,2020-06-27T22:34:57+00:00,2020-06-23T22:46:32+00:00,"21510000200280200001_Затраты_санаторно-курортных_организаций,_связанные_с_производством_и_реализацие.csv"
273646,"21510000200280200002 Затраты коллективных средствах размещения, связанные с производством и реализацией продукции (работ, услуг, товаров)",21510000200280200002,2002 - 2019,,,2020-06-27T22:34:57+00:00,2020-06-23T00:37:31+00:00,"21510000200280200002_Затраты_коллективных_средствах_размещения,_связанные_с_производством_и_реализац.csv"
274562,"21510000200280200003 Затраты специализированных средств размещения, связанные с производством и реализацией продукции (работ, услуг, товаров)",21510000200280200003,2002 - 2019,Управление международной статистики,Самохина С.В.,2020-06-27T22:34:57+00:00,2020-06-20T15:58:30+00:00,"21510000200280200003_Затраты_специализированных_средств_размещения,_связанные_с_производством_и_реал.csv"
274578,"21510000200280200004 Затраты гостиниц и аналогичных средств размещения, связанные с производством и реализацией продукции (работ, услуг, товаров)",21510000200280200004,2000 - 2019,Управление международной статистики,Самохина С.В.,2020-06-27T22:57:24+00:00,2020-06-23T22:43:26+00:00,"21510000200280200004_Затраты_гостиниц_и_аналогичных_средств_размещения,_связанные_с_производством_и_.csv"
279166,21510000200480200001 Затраты на мероприятия по  энергосбережению,21510000200480200001,2008 - 2018,,,2021-02-22T06:25:53+00:00,2020-09-24T09:30:10+00:00,21510000200480200001_Затраты_на_мероприятия_по__энергосбережению.csv
279266,21510000200480200002 Затраты на мероприятия по энергосбережению (1-канализация),21510000200480200002,2008 - 2018,,,2021-02-22T06:25:53+00:00,2020-09-24T09:14:06+00:00,21510000200480200002_Затраты_на_мероприятия_по_энергосбережению_(1-канализация).csv
279290,21510000200480200003 Затраты на мероприятия по энергосбережению,21510000200480200003,2008 - 2019,,,2022-04-02T03:28:13+00:00,2022-03-29T05:13:06+00:00,21510000200480200003_Затраты_на_мероприятия_по_энергосбережению.csv
276242,21510000200500200001 Проценты за кредит по 2016 г.,21510000200500200001,2010 - 2017,Управление статистики цен и финансов,Пустовалова Г.В.,2019-05-03T08:58:32+00:00,2019-04-28T22:03:38+00:00,21510000200500200001_Проценты_за_кредит_по_2016_г_.csv
278404,21510000200630200001 Расходы на приобретение энергетических ресурсов за отчетный период по 2015 год,21510000200630200001,2011 - 2015,,,2019-05-06T12:54:57+00:00,2019-05-05T10:45:49+00:00,21510000200630200001_Расходы_на_приобретение_энергетических_ресурсов_за_отчетный_период_по_2015_год.csv
274756,21510000200660200001 Себестоимость (включая коммерческие и управленческие расходы) за аналогичный период предыдущего года с 2017г.,21510000200660200001,2017 - 2020,Управление статистики цен и финансов,Исаакян Е.Г.,2021-10-28T14:49:08+00:00,2021-10-15T16:37:18+00:00,
274758,21510000200660200002 Себестоимость (включая коммерческие и управленческие расходы) за отчетный год с 2017г,21510000200660200002,2017 - 2020,Управление статистики цен и финансов,Исаакян Е.Г.,2021-10-28T14:49:08+00:00,2021-10-15T17:37:14+00:00,
275014,21510000200660200003 Себестоимость (включая коммерческие и управленческие расходы)  за отчетный год,21510000200660200003,2012 - 2016,Управление статистики цен и финансов,Исаакян Е.Г.,2020-06-26T18:13:15+00:00,2020-06-23T03:06:18+00:00,21510000200660200003_Себестоимость_(включая_коммерческие_и_управленческие_расходы)__за_отчетный_год.csv
276100,21510000200660200004 Себестоимость (включая коммерческие и управленческие расходы) за аналогичный период предыдущего года,21510000200660200004,2012 - 2016,Управление статистики цен и финансов,Исаакян Е.Г.,2020-06-27T15:55:46+00:00,2020-06-23T01:47:39+00:00,21510000200660200004_Себестоимость_(включая_коммерческие_и_управленческие_расходы)_за_аналогичный_пе.csv
274706,21510000200720200001 Обязательства без кредитов и займов на конец отчетного года с 2017г.,21510000200720200001,2017 - 2020,Управление статистики цен и финансов,Исаакян Е.Г.,2021-08-15T16:38:33+00:00,2021-08-09T20:28:15+00:00,
274708,21510000200720200002 Обязательства без кредитов и займов на конец предыдущего года с 2017г.,21510000200720200002,2017 - 2020,Управление статистики цен и финансов,Исаакян Е.Г.,2021-10-28T14:49:08+00:00,2021-10-15T18:36:30+00:00,
275064,21510000200720200003 Обязательства без кредитов и займов на конец отчетного года,21510000200720200003,2012 - 2016,Управление статистики цен и финансов,Исаакян Е.Г.,2020-06-26T18:13:15+00:00,2020-06-23T01:57:25+00:00,21510000200720200003_Обязательства_без_кредитов_и_займов_на_конец_отчетного_года.csv
276098,21510000200720200004 Обязательства без кредитов и займов на конец предыдущего года,21510000200720200004,2012 - 2016,Управление статистики цен и финансов,Исаакян Е.Г.,2020-06-27T15:55:46+00:00,2020-06-23T00:57:11+00:00,21510000200720200004_Обязательства_без_кредитов_и_займов_на_конец_предыдущего_года.csv
274306,21521000200020200001 Полная себестоимость добычи (поставки) тонны нефти,21521000200020200001,2005 - 2018,,,2019-02-14T18:50:11+00:00,2019-02-12T11:05:07+00:00,21521000200020200001_Полная_себестоимость_добычи_(поставки)_тонны_нефти.csv
273944,21521000200030200001 Полная себестоимость производства собственных нефтепродуктов,21521000200030200001,2005 - 2018,,,2018-12-01T17:26:28+00:00,2018-08-03T20:39:44+00:00,21521000200030200001_Полная_себестоимость_производства_собственных_нефтепродуктов.csv
278142,21521000200110200001 Себестоимость продаж за отчетный год с 2017г.,21521000200110200001,2017 - 2020,Управление статистики цен и финансов,Коновалова О.А.,2021-11-19T01:26:51+00:00,2021-11-16T11:20:30+00:00,
278558,21521000200110200002 Себестоимость продаж за отчетный год,21521000200110200002,2003 - 2016,Управление статистики цен и финансов,Коновалова О.А.,2020-06-25T17:27:06+00:00,2020-06-23T03:20:01+00:00,21521000200110200002_Себестоимость_продаж_за_отчетный_год.csv
274746,21521000200110200003 Себестоимость продаж за аналогичный период предыдущего года с 2017г.,21521000200110200003,2017 - 2020,Управление статистики цен и финансов,Исаакян Е.Г.,2021-11-21T12:37:54+00:00,2021-11-16T08:35:27+00:00,
276032,21521000200110200004 Себестоимость продаж за аналогичный период предыдущего года,21521000200110200004,2011 - 2016,Управление статистики цен и финансов,Исаакян Е.Г.,2020-01-01T22:58:47+00:00,2019-12-20T18:30:12+00:00,"2016_г_,_21521000200110200004_Себестоимость_продаж_за_аналогичный_период_предыдущего_года.csv"
276034,"21521000200110200005 Себестоимость проданных товаров, продукции, работ, услуг по 2016 г.",21521000200110200005,2005 - 2017,Управление статистики цен и финансов,Пустовалова Г.В.,2019-05-05T23:28:31+00:00,2019-05-05T02:55:10+00:00,"21521000200110200005_Себестоимость_проданных_товаров,_продукции,_работ,_услуг_по_2016_г_.csv"
273684,21521000300060200002 Уровень возмещения населением затрат по предоставлению жилищно-коммунальных услуг,21521000300060200002,2006 - 2018,,,2019-09-20T10:10:07+00:00,2019-09-19T23:00:22+00:00,21521000300060200002_Уровень_возмещения_населением_затрат_по_предоставлению_жилищно-коммунальных_усл.csv
276088,21523200200030200002 Фонд начисленной заработной платы работникам списочного состава микропредприятий с 2017г.,21523200200030200002,2017 - 2021,Управление статистики предприятий,Спильник И.А.,2022-04-05T21:29:38+00:00,2022-04-05T05:11:52+00:00,21523200200030200002_Фонд_начисленной_заработной_платы_работникам_списочного_состава_микропредприяти.csv
276942,21523200200030200003 Фонд начисленной заработной платы работникам списочного состава малых предприятий (без микропредприятий) с 2017г.,21523200200030200003,2017 - 2021,Управление статистики предприятий,Любавина О.Н.,2022-03-25T17:32:15+00:00,2022-03-24T05:29:22+00:00,21523200200030200003_Фонд_начисленной_заработной_платы_работникам_списочного_состава_малых_предприят.csv
278920,"21523200200220200001 Фонд начисленной заработной платы работникам акционерных обществ, по размеру пакета акций, находящихся в федеральной собственности",21523200200220200001,2017 - 2019,Управление статистики труда,Корнеева И.А.,2021-01-29T06:41:18+00:00,2019-09-09T18:05:02+00:00,"21523200200220200001_Фонд_начисленной_заработной_платы_работникам_акционерных_обществ,_по_размеру_па.csv"
275688,"21523200200220200002 Фонд начисленной заработной платы работникам акционерных обществ, акции которых находятся в федеральной собственности, с 2017 г.",21523200200220200002,2018 - 2019,Управление статистики труда,Корнеева И.А.,2021-01-29T06:41:18+00:00,2019-09-03T15:35:38+00:00,"21523200200220200002_Фонд_начисленной_заработной_платы_работникам_акционерных_обществ,_акции_которых.csv"
